multiplex	node	score	multiplex	node	score	description
			1	HP:0003635	7.508810340318896e-09	Loss of subcutaneous adipose tissue in limbs
			1	HP:0031065	7.507907971679057e-09	Abnormal ovarian morphology
			1	HP:0031187	7.507907971679057e-09	Abnormal circulating pregnenolone concentration
			1	HP:0000927	7.507907971679057e-09	Abnormality of skeletal maturation
			1	HP:0005913	7.507907971679057e-09	Abnormal metacarpal epiphysis morphology
			1	HP:0031083	7.507907971679057e-09	Abnormal response to human chorionic gonadotrophin stimulation test
			1	HP:0031215	7.507907971679057e-09	Decreased circulating dehydroepiandrosterone-sulfate concentration
			1	HP:0032107	7.501059026303646e-09	Limbal stem cell deficiency
			1	HP:0002726	7.49990169579167e-09	Recurrent Staphylococcus aureus infections
			1	HP:0032014	7.498216677919361e-09	Dysmetric vertical saccades
			1	ORPHA:91414	7.496086788482197e-09	Pilomatrixoma
			1	HP:0032894	7.493632935257013e-09	Seizure precipitated by febrile infection
			1	HP:0004617	7.472068172596806e-09	Butterfly vertebral arch
			1	HP:0100950	7.467085468047451e-09	Decreased 3-hydroxyacyl-CoA dehydrogenase level
			1	HP:0012071	7.467085468047451e-09	Abnormal circulating acetylcarnitine concentration
			1	HP:0006203	7.46042782905539e-09	Decreased movement range in interphalangeal joints
			1	HP:0005532	7.460068424697332e-09	Macrocytic dyserythropoietic anemia
			1	HP:0030270	7.460068424697332e-09	Elevated red cell adenosine deaminase level
			1	HP:0020118	7.460068424697332e-09	Radial artery aplasia
			1	HP:0000576	7.456233686656299e-09	Centrocecal scotoma
			1	HP:0004309	7.456233686656299e-09	Ventricular preexcitation
			1	ORPHA:614	7.45514014253176e-09	Thomsen and Becker disease
			1	HP:0034392	7.4382361664588024e-09	Joint contracture
			1	ORPHA:3389	7.438111789263332e-09	Tuberculosis
			1	HP:0012489	7.430230849936245e-09	Suprasellar arachnoid cyst
			1	ORPHA:1309	7.423412931699686e-09	Medullary sponge kidney
			1	HP:0011481	7.418588137217071e-09	Abnormal lacrimal duct morphology
			1	HP:0031185	7.417767446115432e-09	Increased circulating NT-proBNP concentration
			1	HP:0006097	7.417161751377931e-09	3-4 finger syndactyly
			1	HP:0012854	7.411450088339811e-09	Midshaft hypospadias
			1	HP:0010835	7.404853713012758e-09	Dissociated sensory loss
			1	HP:0009603	7.3947699855453295e-09	Deviation of the thumb
			1	ORPHA:158025	7.392300520829351e-09	Hereditary progressive mucinous histiocytosis
			1	HP:0011847	7.3851211900397745e-09	Giant cell tumor of bone
			1	HP:0001014	7.383671992980777e-09	Angiokeratoma
			1	HP:0002127	7.377675840109051e-09	Abnormal upper motor neuron morphology
			1	ORPHA:90044	7.376478169206217e-09	Familial pseudohyperkalemia
			1	HP:0004360	7.363818043144691e-09	Abnormality of acid-base homeostasis
			1	HP:0100832	7.361651264023441e-09	Vitreous floaters
			1	HP:0005905	7.361183128149989e-09	Abnormal cervical curvature
			1	HP:0003862	7.361183128149989e-09	Absent humerus
			1	HP:0006408	7.361183128149989e-09	Distal tapering femur
			1	HP:0003902	7.361183128149989e-09	Epiphyseal stippling of the humerus
			1	HP:0006384	7.361183128149989e-09	Club-shaped distal femur
			1	HP:0004900	7.3572316489542174e-09	Severe lactic acidosis
			1	ORPHA:2768	7.343289100092212e-09	Blount disease
			1	HP:0032407	7.333348202821952e-09	Bilateral perisylvian polymicrogyria
			1	HP:0020190	7.333348202821952e-09	Perisylvian predominant thick cortex pachygyria
			1	HP:0008722	7.332587314490624e-09	Urethral diverticulum
			1	HP:0012417	7.3288222870806335e-09	Hypocapnia
			1	HP:0008420	7.302314277363256e-09	Punctate vertebral calcifications
			1	HP:0012499	7.2928846810856244e-09	Descending aortic dissection
			1	HP:0031931	7.2903908933102644e-09	Ocular flutter
			1	HP:0012194	7.2903908933102644e-09	Episodic hemiplegia
			1	ORPHA:1479	7.2760051756395435e-09	Atrial septal defect-atrioventricular conduction defects syndrome
			1	HP:0030795	7.257348920140369e-09	Reduced C-peptide level
			1	ORPHA:209919	7.257126871929086e-09	Idiopathic copper-associated cirrhosis
			1	HP:0002682	7.233828700390675e-09	Broad skull
			1	HP:0010938	7.2206546545527604e-09	Abnormal external nose morphology
			1	HP:0000236	7.217796526412863e-09	Abnormality of the anterior fontanelle
			1	HP:0011974	7.1934251982929236e-09	Myelofibrosis
			1	HP:0100649	7.189652411489427e-09	Neoplasm of the oral cavity
			1	ORPHA:1928	7.1708196094289885e-09	Congenital lobar emphysema
			1	HP:0010874	7.157523504854387e-09	Tendon xanthomatosis
			1	HP:0005877	7.149379666224163e-09	Multiple small vertebral fractures
			1	HP:0003839	7.149379666224163e-09	Abnormality of upper limb epiphysis morphology
			1	HP:0007421	7.145181207739567e-09	Telangiectases of the cheeks
			1	HP:0011318	7.1451021919690275e-09	Bicoronal synostosis
			1	HP:0040069	7.142026741156586e-09	Abnormal lower limb bone morphology
			1	ORPHA:2197	7.118845874079422e-09	Idiopathic hypercalciuria
			1	HP:0008544	7.1130071094625685e-09	Abnormally folded helix
			1	HP:0025059	7.112920971206341e-09	Splenic abscess
			1	HP:0004931	7.112172340987006e-09	Arteriosclerosis of small cerebral arteries
			1	HP:0410377	7.112172340987006e-09	Decreased proportion of naive CD8 T cells
			1	HP:0410373	7.112172340987006e-09	Abnormal proportion of naive CD4 T cells
			1	HP:0008784	7.112172340987006e-09	Wide capital femoral epiphyses
			1	HP:0031595	7.109980396737319e-09	Abnormal P wave
			1	HP:0006114	7.086239568685169e-09	Multiple palmar creases
			1	HP:0007299	7.0781540581762685e-09	Dysfunction of lateral corticospinal tracts
			1	HP:0002955	7.0714932095594394e-09	Granulomatosis
			1	HP:0007432	7.066800208190542e-09	Intermittent generalized erythematous papular rash
			1	HP:0011268	7.065760323406873e-09	Absent tragus
			1	HP:0100508	7.059039240432814e-09	Abnormality of vitamin metabolism
			1	HP:0100778	7.056493242600098e-09	Cryoglobulinemia
			1	HP:0032464	7.047364630288006e-09	Ureteral hypoplasia
			1	HP:0008776	7.047364630288006e-09	Abnormal renal artery morphology
			1	HP:0000887	7.044867522344602e-09	Cupped ribs
			1	HP:0012415	7.0372129792582125e-09	Abnormal blood gas level
			1	HP:0004439	7.035408005796194e-09	Craniofacial dysostosis
			1	HP:0008682	7.0054499459322285e-09	Renal tubular epithelial necrosis
			1	HP:0012770	7.0023175310070215e-09	Reduced arm span
			1	ORPHA:111	6.998587800634087e-09	Barth syndrome
			1	HP:0011985	6.989507149781672e-09	Acholic stools
			1	HP:0025420	6.989367654750717e-09	Diffuse alveolar hemorrhage
			1	HP:0002248	6.978114812613793e-09	Hematemesis
			1	HP:0030289	6.966989451045579e-09	Flattened femoral epiphysis
			1	HP:0000523	6.948507360173703e-09	Subcapsular cataract
			1	HP:0008394	6.947484083194839e-09	Congenital onychodystrophy
			1	HP:0011004	6.943794634277427e-09	Abnormal systemic arterial morphology
			1	HP:0003750	6.9397234730626234e-09	Increased muscle fatiguability
			1	HP:0007401	6.934968435098952e-09	Macular atrophy
			1	HP:0410173	6.931843988839722e-09	Increased circulating troponin I concentration
			1	HP:0000178	6.927023836587645e-09	Abnormal lower lip morphology
			1	ORPHA:1003	6.923464483319799e-09	Scalp defects-postaxial polydactyly syndrome
			1	HP:0004487	6.915394077259192e-09	Acrobrachycephaly
			1	HP:0004635	6.915394077259192e-09	Cervical C5/C6 vertebrae fusion
			1	HP:0011380	6.915394077259192e-09	Morphological abnormality of the semicircular canal
			1	HP:0010636	6.908901088731588e-09	Schizencephaly
			1	HP:0002111	6.9011475787085745e-09	obsolete Restrictive deficit on pulmonary function testing
			1	HP:0007618	6.891593528737219e-09	Subcutaneous calcification
			1	HP:0008454	6.891385909045022e-09	Lumbar kyphosis
			1	HP:0012597	6.891385909045022e-09	Heavy proteinuria
			1	HP:0031692	6.861526025538421e-09	Severe cytomegalovirus infection
			1	HP:0030769	6.861179753441229e-09	Exencephaly
			1	HP:0010043	6.848708920845387e-09	Aplasia of the 4th metacarpal
			1	HP:0010037	6.848708920845387e-09	Aplasia of the 2nd metacarpal
			1	HP:0012386	6.848708920845387e-09	Absent hallux
			1	HP:0012019	6.841556103417634e-09	Lens luxation
			1	HP:0012608	6.836528847343174e-09	Hypermagnesiuria
			1	HP:0012700	6.819876957539086e-09	Abnormal large intestine physiology
			1	HP:0003694	6.818191665693572e-09	Late-onset proximal muscle weakness
			1	HP:0002108	6.816576063924353e-09	Spontaneous pneumothorax
			1	ORPHA:701	6.816523668282399e-09	Alopecia universalis
			1	HP:0003185	6.7891007595299945e-09	Short greater sciatic notch
			1	HP:0002289	6.787276729116576e-09	Alopecia universalis
			1	HP:0003791	6.7852375315946686e-09	Deposits immunoreactive to beta-amyloid protein
			1	HP:0030219	6.7852375315946686e-09	Semantic dementia
			1	HP:0000058	6.782358905189456e-09	Abnormal labia morphology
			1	HP:0011025	6.7756341226742785e-09	Abnormal cardiovascular system physiology
			1	HP:0000024	6.762248738081811e-09	Prostatitis
			1	ORPHA:3471	6.758735183781896e-09	Young syndrome
			1	HP:0002012	6.757552406046288e-09	Abnormality of the abdominal organs
			1	HP:0004836	6.7457977904838435e-09	Acute promyelocytic leukemia
			1	HP:0045028	6.737400117036562e-09	Microlissencephaly
			1	HP:0008322	6.714642870643969e-09	Abnormal mitochondrial morphology
			1	HP:0007902	6.7099385828482814e-09	Vitreous hemorrhage
			1	HP:0025196	6.705796838226698e-09	Increased total iron binding capacity
			1	HP:0040135	6.700837609687601e-09	Abnormal transferrin saturation
			1	HP:0003799	6.6713719295323e-09	Marked delay in bone age
			1	HP:0003126	6.6689921482910325e-09	Low-molecular-weight proteinuria
			1	HP:0030178	6.668843437636534e-09	Abnormality of central nervous system electrophysiology
			1	HP:0008509	6.668843437636534e-09	Aged leonine appearance
			1	HP:0004927	6.664287510010827e-09	Pulmonary artery dilatation
			1	HP:0007407	6.649722582425496e-09	Excessive skin wrinkling on dorsum of hands and fingers
			1	HP:0031446	6.6457765133317985e-09	Erosion of oral mucosa
			1	HP:0100444	6.635944500387654e-09	Curved middle phalanx of the 4th toe
			1	HP:0031245	6.6190618949622975e-09	Productive cough
			1	ORPHA:3225	6.6149820259144975e-09	Hearing loss-familial salivary gland insensitivity to aldosterone syndrome
			1	HP:0025321	6.6039668021378046e-09	Copper accumulation in liver
			1	ORPHA:50943	6.596547506045379e-09	Keratolytic winter erythema
			1	HP:0012024	6.567368890431527e-09	Hypergalactosemia
			1	HP:0006753	6.565193488699662e-09	Neoplasm of the stomach
			1	ORPHA:284400	6.563056072418005e-09	Small cell carcinoma of the bladder
			1	ORPHA:169095	6.554437833411192e-09	Severe combined immunodeficiency due to FOXN1 deficiency
			1	HP:0031423	6.544571341421453e-09	Small cerebellar cortex
			1	HP:0011409	6.544571341421453e-09	Abnormal placental membrane morphology
			1	HP:0010347	6.544571341421453e-09	Aplasia/Hypoplasia of the phalanges of the 2nd toe
			1	HP:0009658	6.541914679499483e-09	Aplasia/Hypoplasia of the phalanges of the thumb
			1	HP:0031209	6.541914679499483e-09	Decreased circulating lipoprotein lipase concentration
			1	HP:0002507	6.541914679499483e-09	Semilobar holoprosencephaly
			1	ORPHA:206599	6.534564787665878e-09	Isolated asymptomatic elevation of creatine phosphokinase
			1	ORPHA:112	6.500393603600628e-09	Bartter syndrome
			1	HP:0008993	6.493488128904331e-09	Increased intraabdominal fat
			1	HP:0006714	6.4717418603586815e-09	Aplasia/Hypoplasia of the sternum
			1	HP:0004365	6.4659278333089676e-09	Abnormal circulating tryptophan concentration
			1	HP:0000284	6.456939335070839e-09	obsolete Abnormality of the ocular region
			1	HP:0003466	6.455327532103879e-09	Paradoxical increased cortisol secretion on dexamethasone suppression test
			1	HP:0003465	6.452286482872913e-09	Elevated 8(9)-cholestenol
			1	HP:0003462	6.452286482872913e-09	Elevated 8-dehydrocholesterol
			1	HP:0009941	6.452286482872913e-09	Asymmetry of the mouth
			1	HP:0030731	6.449498557614572e-09	Carcinoma
			1	HP:0001050	6.4490461566204635e-09	Plethora
			1	HP:0010990	6.44621009348753e-09	Abnormality of the common coagulation pathway
			1	HP:0008890	6.44501676311309e-09	Severe short-limb dwarfism
			1	HP:0040299	6.4419528280934885e-09	Decreased circulating free fatty acid level
			1	HP:0031104	6.431890770206454e-09	Insulin receptor antibody positivity
			1	HP:0032620	6.398664988969709e-09	Intrarenal abscess
			1	HP:0025480	6.393792639290764e-09	Lipomyelomeningocele
			1	HP:0100565	6.393792639290764e-09	Hydromyelia
			1	ORPHA:85197	6.390501769698954e-09	Genochondromatosis type 1
			1	HP:0010514	6.356508465858418e-09	Hyperpituitarism
			1	HP:0002552	6.349169245050637e-09	Trichodysplasia
			1	HP:0009917	6.347535095476185e-09	Persistent pupillary membrane
			1	HP:0040126	6.337705426940549e-09	Abnormal vitamin B12 level
			1	HP:0012108	6.332787122367508e-09	Open angle glaucoma
			1	HP:0006436	6.327438827587768e-09	obsolete Shortening of the tibia
			1	HP:0012592	6.319835398050712e-09	Albuminuria
			1	HP:0007452	6.304267121071961e-09	Midface capillary hemangioma
			1	HP:0040089	6.2877633212861725e-09	Abnormal natural killer cell count
			1	HP:0003886	6.286865706053698e-09	Wide humerus
			1	HP:0031224	6.2707836495985925e-09	Diffuse pancreatic islet hyperplasia
			1	ORPHA:411641	6.268741507200195e-09	Ocular cystinosis
			1	HP:0008113	6.262693199182961e-09	Multiple plantar creases
			1	HP:0032330	6.253514227049669e-09	Increased urinary 11-deoxycorticosterone level
			1	HP:0003133	6.2508368574819985e-09	Abnormality of the spinocerebellar tracts
			1	HP:0000655	6.2465993347225044e-09	obsolete Vitreoretinal degeneration
			1	HP:0010927	6.241111995609917e-09	Abnormal blood inorganic cation concentration
			1	HP:0007535	6.232143878249903e-09	Hypopigmented streaks
			1	ORPHA:329967	6.229213721816838e-09	Intermittent hydrarthrosis
			1	HP:0012712	6.2262106163156544e-09	Mild hearing impairment
			1	HP:0025179	6.225835116255701e-09	Ground-glass opacification
			1	HP:0012369	6.223077648801067e-09	obsolete Abnormal malar bone morphology
			1	HP:0002636	6.223077648801067e-09	Dilatation of an abdominal artery
			1	HP:0006687	6.223077648801067e-09	Aortic tortuosity
			1	HP:0011759	6.223071594025695e-09	Pituitary gonadotropic cell adenoma
			1	HP:0025426	6.218264113690526e-09	Abnormal bronchus morphology
			1	ORPHA:247798	6.20294848421121e-09	MUTYH-related attenuated familial adenomatous polyposis
			1	HP:0007898	6.1874231015836764e-09	Exudative retinopathy
			1	HP:0030551	6.1874231015836764e-09	Visual acuity light perception with projection
			1	HP:0030490	6.1874231015836764e-09	Exudative vitreoretinopathy
			1	HP:0002703	6.184386395891378e-09	Abnormality of skull ossification
			1	HP:0002244	6.180817036996274e-09	Abnormal small intestine morphology
			1	ORPHA:2287	6.177641330755369e-09	Fused mandibular incisors
			1	ORPHA:281127	6.150172931388179e-09	Acral self-healing collodion baby
			1	HP:0100292	6.149917014280274e-09	Amyloidosis of peripheral nerves
			1	HP:0008033	6.142037053136163e-09	obsolete Congenital exotropia
			1	HP:0005442	6.142037053136163e-09	Widely patent coronal suture
			1	HP:0100538	6.142037053136163e-09	Abnormality of the supraorbital ridges
			1	HP:0040219	6.125128632711235e-09	Absent natural killer cells
			1	HP:0011837	6.125128632711235e-09	Partial IgA deficiency
			1	HP:0005967	6.115976874886111e-09	Mixed respiratory and metabolic acidosis
			1	HP:0032232	6.115976874886111e-09	Increased circulating creatine kinase MB isoform
			1	ORPHA:2497	6.114510741660896e-09	Upper limb mesomelic dysplasia
			1	HP:0030991	6.096044281157993e-09	Sclerosing cholangitis
			1	HP:0008633	6.0724478298278775e-09	Agonadism
			1	HP:0030234	6.069512245290499e-09	Highly elevated creatine kinase
			1	HP:0009185	6.064974130780945e-09	Contracture of the proximal interphalangeal joint of the 5th finger
			1	HP:0004054	6.051074605998639e-09	Sclerosis of hand bone
			1	HP:0004361	6.0487225908702704e-09	Abnormal circulating leptin concentration
			1	HP:0002840	6.0459144531786715e-09	Lymphadenitis
			1	HP:0004890	6.0458186641754844e-09	Elevated pulmonary artery pressure
			1	HP:0025131	6.0455130036254196e-09	Finger swelling
			1	HP:0011785	6.0404654568376546e-09	Thyrotoxicosis with toxic multinodular goiter
			1	HP:0011786	6.0404654568376546e-09	Thyrotoxicosis with toxic single thyroid nodule
			1	HP:0008285	6.0404654568376546e-09	Transient hypophosphatemia
			1	HP:0006253	6.0282681629370474e-09	Swelling of proximal interphalangeal joints
			1	HP:0031696	6.019579319130904e-09	Disseminated viral infection
			1	HP:0008955	6.008503195583512e-09	Progressive distal muscular atrophy
			1	ORPHA:330	6.005282825203947e-09	Congenital factor XII deficiency
			1	ORPHA:1566	5.979472131388861e-09	Dandy-Walker malformation-postaxial polydactyly syndrome
			1	HP:0001408	5.973273164511906e-09	Bile duct proliferation
			1	HP:0100617	5.966707244504948e-09	Testicular seminoma
			1	HP:0030185	5.965854105844062e-09	Isometric tremor
			1	ORPHA:75374	5.962422022930086e-09	Bradyopsia
			1	HP:0005613	5.959500476324161e-09	Aplasia/hypoplasia of the femur
			1	HP:0012870	5.956743480426019e-09	Vanishing testis
			1	HP:0009127	5.9497198404774475e-09	Abnormality of the musculature of the limbs
			1	HP:0000794	5.9487043744934574e-09	IgA deposition in the glomerulus
			1	HP:0012206	5.947697492165486e-09	Abnormal sperm motility
			1	HP:0009119	5.942973309621958e-09	Aplasia/Hypoplasia of the frontal sinuses
			1	HP:0005039	5.920643166731155e-09	Multiple long-bone exostoses
			1	HP:0006740	5.9153531640182964e-09	Transitional cell carcinoma of the bladder
			1	HP:0012222	5.900269439046843e-09	Arachnoid hemangiomatosis
			1	HP:0025329	5.87993833459021e-09	Anti-glutamic acid decarboxylase antibody positivity
			1	HP:0006454	5.878029714433525e-09	Delayed patellar ossification
			1	HP:0005177	5.87783626565036e-09	Premature arteriosclerosis
			1	HP:0100494	5.875682188990006e-09	Abnormal mast cell morphology
			1	HP:0500173	5.875512571245714e-09	Reflex asystolic syncope
			1	HP:0003655	5.875512571245714e-09	Reduced level of N-acetylglucosaminyltransferase II
			1	HP:0100027	5.870738358091987e-09	Recurrent pancreatitis
			1	HP:0005643	5.8699302895749715e-09	Short 3rd toe
			1	HP:0001885	5.8699302895749715e-09	Short 2nd toe
			1	HP:0005857	5.867277444721986e-09	Cervical spina bifida
			1	HP:0011955	5.866065507400017e-09	Hepatic granulomatosis
			1	HP:0032245	5.848084241641369e-09	Abnormal metabolism
			1	ORPHA:91132	5.842215197361411e-09	Ichthyosis-hypotrichosis syndrome
			1	HP:0031913	5.833815586897654e-09	Rhombencephalosynapsis
			1	HP:0004478	5.833815586897654e-09	Ethmoidal encephalocele
			1	ORPHA:655	5.827289767880617e-09	Nephronophthisis
			1	HP:0025451	5.821958875490391e-09	Testicular adrenal rest tumor
			1	HP:0003995	5.820780710561731e-09	Abnormality of the radial head
			1	ORPHA:75378	5.806785419881468e-09	Oligocone trichromacy
			1	HP:0030857	5.7992451928100865e-09	Eye movement-induced pain
			1	HP:0010909	5.794492149907006e-09	Abnormal circulating arginine concentration
			1	HP:0030011	5.7929878384364e-09	Imperforate hymen
			1	HP:0011868	5.777803752627485e-09	Sciatica
			1	HP:0032106	5.772527288014649e-09	Conjunctival icterus
			1	HP:0011138	5.772055918237728e-09	Abnormality of skin adnexa morphology
			1	HP:0009019	5.772055918237728e-09	Progressive loss of facial adipose tissue
			1	HP:0007188	5.771998336870056e-09	Congenital facial diplegia
			1	HP:0006837	5.771998336870056e-09	Congenital Horner syndrome
			1	HP:0007917	5.771600724411151e-09	Tractional retinal detachment
			1	HP:0002423	5.770157882771751e-09	Long-tract signs
			1	HP:0011994	5.770157882771751e-09	Abnormal atrial septum morphology
			1	HP:0006589	5.767466551537883e-09	Flaring of lower rib cage
			1	HP:0008438	5.757321974989073e-09	Vertebral arch anomaly
			1	HP:0000149	5.756272122303009e-09	Ovarian gonadoblastoma
			1	ORPHA:2368	5.7547803263642805e-09	Gastroschisis
			1	HP:0004399	5.739602473475214e-09	Congenital pyloric atresia
			1	HP:0030915	5.7386647359496e-09	Cerebellar edema
			1	HP:0200085	5.7374838204060915e-09	Limb tremor
			1	HP:0045052	5.734587069187814e-09	Abnormality of the brachial nerve plexus
			1	HP:0007686	5.7252417391422214e-09	Abnormal pupillary function
			1	HP:0007017	5.7252417391422214e-09	Progressive forgetfulness
			1	HP:0010542	5.7252417391422214e-09	Vestibular nystagmus
			1	HP:0030732	5.7080553186688295e-09	Dysplastic tricuspid valve
			1	HP:0008660	5.707961442429002e-09	Renotubular dysgenesis
			1	HP:0031323	5.70259770056002e-09	Myocardial eosinophilic infiltration
			1	HP:0100811	5.7001773137301775e-09	Aplasia/Hypoplasia of the colon
			1	HP:0100558	5.696038913961225e-09	Hemiatrophy of upper limb
			1	ORPHA:85175	5.694214617750732e-09	Astley-Kendall dysplasia
			1	ORPHA:158008	5.69262495311265e-09	Papular xanthoma
			1	HP:0012095	5.687759515305621e-09	Multiple joint dislocation
			1	HP:0011498	5.676755753313142e-09	obsolete Partial aniridia
			1	HP:0011762	5.6731752239305644e-09	Pituitary thyrotropic cell adenoma
			1	HP:0031688	5.654396926594719e-09	Erythroid dysplasia
			1	HP:0031689	5.654396926594719e-09	Megakaryocyte dysplasia
			1	HP:0011232	5.6483010043053125e-09	Infra-orbital fold
			1	ORPHA:231242	5.641027466908765e-09	Hemoglobin C-beta-thalassemia syndrome
			1	HP:0100752	5.636231469189875e-09	Abnormal liver lobulation
			1	HP:0040321	5.6320371979074695e-09	Dark yellow urine
			1	HP:0011984	5.6320371979074695e-09	Atretic gallbladder
			1	HP:0008783	5.6236913497949565e-09	Wide proximal femoral metaphysis
			1	ORPHA:35122	5.6193819923296765e-09	Congenital sucrase-isomaltase deficiency
			1	HP:0006507	5.619335292414602e-09	Aplasia/hypoplasia of the humerus
			1	HP:0011432	5.618771835515859e-09	High maternal circulating alpha-fetoprotein concentration
			1	HP:0010625	5.610906523353784e-09	Anterior pituitary dysgenesis
			1	HP:0008767	5.60052391021781e-09	Self-mutilation of tongue and lips due to involuntary movements
			1	HP:0100035	5.60052391021781e-09	Phonic tics
			1	HP:0012479	5.60052391021781e-09	Temporomandibular joint crepitus
			1	HP:0100034	5.60052391021781e-09	Motor tics
			1	HP:0030220	5.60052391021781e-09	Socially inappropriate behavior
			1	HP:0009246	5.597212461438892e-09	Aplasia of the distal phalanx of the 5th finger
			1	HP:0010752	5.597212461438892e-09	Cleft mandible
			1	HP:0100380	5.597212461438892e-09	Aplasia of the distal phalanx of the 5th toe
			1	HP:0011472	5.5964018406258806e-09	Abnormality of small intestinal villus morphology
			1	ORPHA:183707	5.5817815073493846e-09	Neutrophil immunodeficiency syndrome
			1	HP:0031844	5.580574259075474e-09	Euphoria
			1	HP:0008796	5.574097888253039e-09	Femoral retroversion
			1	HP:0005873	5.53428396619169e-09	Polysyndactyly of hallux
			1	HP:0012373	5.5340640403430525e-09	Abnormal eye physiology
			1	ORPHA:140966	5.53273073443273e-09	Palmoplantar keratoderma, Nagashima type
			1	ORPHA:85112	5.52421691275441e-09	Palmoplantar keratoderma-XX sex reversal-predisposition to squamous cell carcinoma syndrome
			1	HP:0005157	5.52324222487448e-09	Concentric hypertrophic cardiomyopathy
			1	HP:0011763	5.516568500658135e-09	Pituitary carcinoma
			1	HP:0002710	5.5138469681890356e-09	Commissural lip pit
			1	HP:0200160	5.5138469681890356e-09	Agenesis of maxillary incisor
			1	HP:0011850	5.506613249307385e-09	Parotitis
			1	HP:0031020	5.506217844070357e-09	Bone marrow hypercellularity
			1	HP:0005502	5.501342238369762e-09	Increased red cell osmotic fragility
			1	HP:0031622	5.486214146496096e-09	Brown anomaly
			1	HP:0031253	5.486214146496096e-09	Anomalous origin of left subclavian artery
			1	HP:0007193	5.486214146496096e-09	Bilateral tonic-clonic seizure on awakening
			1	HP:0006234	5.485292139816116e-09	Osteolysis involving tarsal bones
			1	HP:0005441	5.485292139816116e-09	Sclerotic cranial sutures
			1	HP:0009112	5.475718274252048e-09	Aplasia of the left hemidiaphragm
			1	ORPHA:316	5.4712092388702836e-09	Progressive symmetric erythrokeratodermia
			1	ORPHA:63455	5.470639612056499e-09	Paraneoplastic pemphigus
			1	HP:0030718	5.469308036931589e-09	Right atrial enlargement
			1	HP:0031731	5.467195870118911e-09	Increased tear production
			1	ORPHA:222	5.463432922134175e-09	Erosive pustular dermatosis of the scalp
			1	HP:0006121	5.4618539171395604e-09	Acral ulceration
			1	HP:0000468	5.452098190128541e-09	Increased adipose tissue around the neck
			1	ORPHA:492	5.4397477937700405e-09	Proliferating trichilemmal cyst
			1	HP:0410008	5.422406190477306e-09	Abnormality of the peripheral nervous system
			1	HP:0011961	5.410983802197022e-09	Non-obstructive azoospermia
			1	HP:0006527	5.406172682984555e-09	Lymphocytic interstitial pneumonia
			1	HP:0009798	5.3924297186788385e-09	Euthyroid goiter
			1	HP:0000895	5.39220776368339e-09	Lateral clavicle hook
			1	HP:0020088	5.390581189576497e-09	Post-vaccination measles
			1	HP:0020089	5.390581189576497e-09	Post-vaccination rubella
			1	HP:0031695	5.390581189576497e-09	Severe parainfluenza infection
			1	HP:0032492	5.390581189576497e-09	Anti-myelin oligodendrocyte glycoprotein antibody positivity
			1	HP:0012302	5.390581189576497e-09	Herpes simplex encephalitis
			1	ORPHA:529	5.389506626031453e-09	Roch-Leri mesosomatous lipomatosis
			1	HP:0031658	5.385937869755929e-09	Third heart sound
			1	HP:0004791	5.381801137159258e-09	Esophageal ulceration
			1	HP:0025421	5.377296608829249e-09	Pneumomediastinum
			1	HP:0008714	5.3713345283105324e-09	Ureterovesical stenosis
			1	HP:0008519	5.3713345283105324e-09	Abnormal coccyx morphology
			1	HP:0002945	5.367077978007794e-09	Intervertebral space narrowing
			1	HP:0009887	5.365823735005773e-09	Abnormality of hair pigmentation
			1	HP:0031891	5.343765119025109e-09	Decreased eosinophil count
			1	ORPHA:2300	5.3394160552368045e-09	Multiple intestinal atresia
			1	HP:0500087	5.332721650232931e-09	Peripapillary atrophy
			1	ORPHA:163	5.32860601689796e-09	Hereditary hyperferritinemia-cataract syndrome
			1	HP:0002614	5.326921394084105e-09	Hepatic periportal necrosis
			1	HP:0010958	5.316158114431827e-09	Bilateral renal agenesis
			1	HP:0010633	5.313271401138734e-09	Partial anosmia
			1	HP:0008723	5.3002419010494015e-09	Gonadal dysgenesis with female appearance, male
			1	HP:0005472	5.284325865503745e-09	Orbital craniosynostosis
			1	HP:0031283	5.278827067013705e-09	Tufted hairs
			1	HP:0030725	5.278827067013705e-09	Neurenteric cyst
			1	HP:0002880	5.277687725697718e-09	obsolete Respiratory difficulties
			1	HP:0004607	5.268171846581669e-09	Anterior beaking of lower thoracic vertebrae
			1	HP:0012334	5.262280419995717e-09	Extrahepatic cholestasis
			1	HP:0011329	5.259551259816958e-09	Abnormality of cranial sutures
			1	HP:0004897	5.244855055586367e-09	Stress/infection-induced lactic acidosis
			1	HP:0010967	5.244855055586367e-09	Abnormal circulating carnitine concentration
			1	HP:0003206	5.244855055586367e-09	Decreased activity of NADPH oxidase
			1	HP:0007352	5.24109122247627e-09	Cerebellar calcifications
			1	HP:0020220	5.237957996363259e-09	Focal atonic seizure
			1	HP:0012647	5.222400637026678e-09	Abnormal inflammatory response
			1	HP:0003760	5.203851877757076e-09	Percussion-induced rapid rolling muscle contractions
			1	HP:0030517	5.194233593196144e-09	Heteronymous hemianopia
			1	HP:0011357	5.194233593196144e-09	obsolete Abnormality of hair density
			1	HP:0006375	5.192703252602633e-09	Dumbbell-shaped femur
			1	HP:0030783	5.166876813783325e-09	Increased circulating interleukin 6 concentration
			1	HP:0008756	5.164449540972095e-09	Bowing of the vocal cords
			1	HP:0010858	5.154699933223112e-09	EEG with hyperventilation-induced epileptiform discharges
